spec_id,symbol,source_type,valid_from,valid_to_exclusive,payout_model,underlying,quote_currency,settlement_currency,margin_currency,multiplier_major,multiplier_currency,multiplier_raw,evidence_confidence,missing_fields,field_provenance,source_urls,data_source_commit,metadata_row_sha256,notes
XBTM17-SNAPSHOT-cacb910ee640,XBTM17,BITMEX_INSTRUMENT_SNAPSHOT,2017-03-17T12:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,cacb910ee640ce8cf6b99608630f07469e6349130aaf9a94a63d6afe404d8b9e,Current snapshot version generated locally without network access.
XBTM18-SNAPSHOT-be89da3ba718,XBTM18,BITMEX_INSTRUMENT_SNAPSHOT,2018-01-02T22:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,be89da3ba7180d71c13703d32c8e9dfa52f1e9f923e1e9604da9f1c35b121b90,Current snapshot version generated locally without network access.
XBTM19-SNAPSHOT-2f891cd40000,XBTM19,BITMEX_INSTRUMENT_SNAPSHOT,2018-12-17T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,2f891cd40000ccb3df3d5395a510f582715ac556b51d2c9168471a203c06a7e6,Current snapshot version generated locally without network access.
XBTM20-SNAPSHOT-607e94f7e90d,XBTM20,BITMEX_INSTRUMENT_SNAPSHOT,2019-12-13T08:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,607e94f7e90d2605da4ed32e9e44f4a1939c5b02968507b420647e016dcb2649,Current snapshot version generated locally without network access.
XBTM21-SNAPSHOT-c8c93f909864,XBTM21,BITMEX_INSTRUMENT_SNAPSHOT,2020-12-11T08:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,c8c93f909864f0e2bf740addc7c929a30503a8ac1b9cecc4cebf92ffad1eb63a,Current snapshot version generated locally without network access.
XBTM22-SNAPSHOT-5e134a8dbf7d,XBTM22,BITMEX_INSTRUMENT_SNAPSHOT,2021-12-22T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,5e134a8dbf7d042c94d704cf171c36a9b13343231747b82f0a97b56fc031a844,Current snapshot version generated locally without network access.
XBTM23-SNAPSHOT-96f61dd13e86,XBTM23,BITMEX_INSTRUMENT_SNAPSHOT,2022-09-14T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,96f61dd13e869ccd434a4f0834ed8707cbe5a1634d92e31f7712c8408e9f75e6,Current snapshot version generated locally without network access.
XBTM24-SNAPSHOT-d4227655efe7,XBTM24,BITMEX_INSTRUMENT_SNAPSHOT,2023-09-12T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,d4227655efe7dfb53802cff84f248901159505047b1690ae94354081ed3f9bef,Current snapshot version generated locally without network access.
XBTM25-SNAPSHOT-bd1cacf3823a,XBTM25,BITMEX_INSTRUMENT_SNAPSHOT,2024-09-10T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,bd1cacf3823a3cddec178b43f143423171fc705e5203236c49d3d4310bdab8be,Current snapshot version generated locally without network access.
XBTM26-SNAPSHOT-31dc847ed591,XBTM26,BITMEX_INSTRUMENT_SNAPSHOT,2025-09-15T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,31dc847ed5910520317b2e716aa3dc031f1b7f5af3afbbcc92b1c4eab8e1e0b7,Current snapshot version generated locally without network access.
XBTN22-SNAPSHOT-710a17456cc5,XBTN22,BITMEX_INSTRUMENT_SNAPSHOT,2022-06-01T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,710a17456cc5a121cdbd8ed5cb126aa5aff1556b3070e51a1431e7adfbb894a1,Current snapshot version generated locally without network access.
XBTN23-SNAPSHOT-fbbd0d2cc7e2,XBTN23,BITMEX_INSTRUMENT_SNAPSHOT,2023-06-14T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,fbbd0d2cc7e2dd4ea1386048cb3e98cd8e3af45c83ae1b8912e5bfbdc4f90472,Current snapshot version generated locally without network access.
XBTN24-SNAPSHOT-0f0b2e73fec1,XBTN24,BITMEX_INSTRUMENT_SNAPSHOT,2024-05-28T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,0f0b2e73fec1bc9e4f7c40ae433670f1594e117a42ffb70e0bff7c697b7597a1,Current snapshot version generated locally without network access.
XBTN25-SNAPSHOT-898067c0d215,XBTN25,BITMEX_INSTRUMENT_SNAPSHOT,2025-05-27T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,898067c0d2157c68fbf02417a90d919859e076de6d2bfc7ee1ae5f67fa6e6b2f,Current snapshot version generated locally without network access.
XBTN26-SNAPSHOT-19d2b3498bcf,XBTN26,BITMEX_INSTRUMENT_SNAPSHOT,2026-05-26T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,19d2b3498bcf11e8d208c48ae2901aea9876a6974e60f9687a2268c2f4e22eb7,Current snapshot version generated locally without network access.
XBTQ22-SNAPSHOT-cdbd4c4a24da,XBTQ22,BITMEX_INSTRUMENT_SNAPSHOT,2022-07-27T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,cdbd4c4a24daba2d5f29caa77f38da943cfb2478d9916f461cb5bb73fa9b7522,Current snapshot version generated locally without network access.
XBTQ23-SNAPSHOT-beadf0e56eaf,XBTQ23,BITMEX_INSTRUMENT_SNAPSHOT,2023-08-08T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,beadf0e56eaf5e9a73d0faa83497abfe491975fdb6032c7752bcea7e17835230,Current snapshot version generated locally without network access.
XBTQ24-SNAPSHOT-916e2437b193,XBTQ24,BITMEX_INSTRUMENT_SNAPSHOT,2024-06-25T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,916e2437b1936511f6b5334cf98e2649088898f9186d6a99f0a7d83f4abc0fb4,Current snapshot version generated locally without network access.
XBTQ25-SNAPSHOT-165d12fc43fe,XBTQ25,BITMEX_INSTRUMENT_SNAPSHOT,2025-06-24T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,165d12fc43fe398d634f6a6e6ff3483d43e790545088520c8c695b81851dde34,Current snapshot version generated locally without network access.
XBTQ26-SNAPSHOT-a5ef60fa1a3a,XBTQ26,BITMEX_INSTRUMENT_SNAPSHOT,2026-06-23T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,a5ef60fa1a3a92710f590bd07639830a488bb45526ca056f6d9e694b0a35a98c,Current snapshot version generated locally without network access.
XBTU16-SNAPSHOT-bc6e35b6c040,XBTU16,BITMEX_INSTRUMENT_SNAPSHOT,2016-03-18T12:00:00Z,9999-12-31T00:00:00Z,QUANTO,XBT,USD,XBT,XBT,0.00001,XBT,1000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / 100000000 XBt per the frozen BitMEX instrument snapshot"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,bc6e35b6c040618e3279dc1104f0a70881448291da4412608862c73351a5dd22,Current snapshot version generated locally without network access.
XBTU17-SNAPSHOT-f4626749f481,XBTU17,BITMEX_INSTRUMENT_SNAPSHOT,2017-06-16T08:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,f4626749f481f69667cf46259c605d1fc7beacf0b19b0e5b3b6200315edfc596,Current snapshot version generated locally without network access.
XBTU18-SNAPSHOT-bdaf9d60b2a6,XBTU18,BITMEX_INSTRUMENT_SNAPSHOT,2018-03-31T06:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,bdaf9d60b2a65a946b3873ca9c5d142363b3f34751612aec641088afa018ae01,Current snapshot version generated locally without network access.
XBTU19-SNAPSHOT-681f041ecd5a,XBTU19,BITMEX_INSTRUMENT_SNAPSHOT,2019-03-15T08:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,681f041ecd5ae66c4736d517ff94555581c2ff6f9f11433a91f854a1845f0bdf,Current snapshot version generated locally without network access.
XBTU20-SNAPSHOT-05dcde8111f3,XBTU20,BITMEX_INSTRUMENT_SNAPSHOT,2020-03-13T08:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,05dcde8111f3c70a02bbdaf14ef6906e2cfe4f485f9ebb1704520504fb62001e,Current snapshot version generated locally without network access.
XBTU21-SNAPSHOT-366367d1c370,XBTU21,BITMEX_INSTRUMENT_SNAPSHOT,2021-03-12T08:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,366367d1c370c74c5ba84b423e8bc4ae252ebf8dd42db03122caba3d498fe5b4,Current snapshot version generated locally without network access.
XBTU22-SNAPSHOT-cdf9d7f80f19,XBTU22,BITMEX_INSTRUMENT_SNAPSHOT,2022-03-16T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,cdf9d7f80f19014ad390d4ae67db115ccee53d1f24e77dcfcffecf3346f552d4,Current snapshot version generated locally without network access.
XBTU23-SNAPSHOT-65fd23b0ed24,XBTU23,BITMEX_INSTRUMENT_SNAPSHOT,2022-12-14T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,65fd23b0ed24f5cd48497b48b431548b30e2d836c5e2dc193a42e83e9ac664ec,Current snapshot version generated locally without network access.
XBTU24-SNAPSHOT-782aa6659129,XBTU24,BITMEX_INSTRUMENT_SNAPSHOT,2023-12-12T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,782aa6659129a240f776ed8186b9139f407a73531d829878b585fae6dc935ccd,Current snapshot version generated locally without network access.
XBTU25-SNAPSHOT-7ebb5e3ec6a3,XBTU25,BITMEX_INSTRUMENT_SNAPSHOT,2024-11-18T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,7ebb5e3ec6a3d6ef75306d021b208efcbee282efdcd808e5fe49cf8859d53a8d,Current snapshot version generated locally without network access.
XBTU26-SNAPSHOT-f9a73b3e4cc1,XBTU26,BITMEX_INSTRUMENT_SNAPSHOT,2025-12-09T04:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,f9a73b3e4cc16fb02f8322411d8f64f2142a3b27f29c6cdecbcebc3b9105ffd2,Current snapshot version generated locally without network access.
XBTU26-XBTH27-SNAPSHOT-939454726067,XBTU26-XBTH27,BITMEX_INSTRUMENT_SNAPSHOT,2026-07-13T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USD,XBT,XBT,,USD,1,OFFICIAL_EXPLICIT,multiplier_major,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,9394547260672efdb48a0e3934160e5864285feb44a5ec78ca1fe07667ffa5bb,Current snapshot version generated locally without network access.
XBTU26-XBTZ26-SNAPSHOT-164174a964d7,XBTU26-XBTZ26,BITMEX_INSTRUMENT_SNAPSHOT,2026-06-10T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USD,XBT,XBT,,USD,1,OFFICIAL_EXPLICIT,multiplier_major,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,164174a964d7f797830e4b50f86f9ccbb261fd020aa93b967e74a6147bdbc412,Current snapshot version generated locally without network access.
XBTUSD-SNAPSHOT-19d9fb1b3d79,XBTUSD,BITMEX_INSTRUMENT_SNAPSHOT,2016-05-13T12:00:00Z,9999-12-31T00:00:00Z,INVERSE,XBT,USD,XBT,XBT,1,USD,-100000000,OFFICIAL_EXPLICIT,,"{""multiplier_major"": ""multiplier / underlyingToSettleMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,19d9fb1b3d795e2a05bd6bdd720f7b504f20189a2b6269ae11062c629c46504f,Current snapshot version generated locally without network access.
XBTUSD-XBTH27-SNAPSHOT-bd523923e8d7,XBTUSD-XBTH27,BITMEX_INSTRUMENT_SNAPSHOT,2026-07-13T04:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USD,XBT,XBT,,USD,1,OFFICIAL_EXPLICIT,multiplier_major,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,bd523923e8d739ebb7c8fb3180216a7795b2a7608a1b82ef7ea0923c76dce97a,Current snapshot version generated locally without network access.
XBTUSD-XBTU26-SNAPSHOT-d35e1f907fb7,XBTUSD-XBTU26,BITMEX_INSTRUMENT_SNAPSHOT,2026-06-10T08:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USD,XBT,XBT,,USD,1,OFFICIAL_EXPLICIT,multiplier_major,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,d35e1f907fb7605adf98bd3fbc3ab1008c076054aeb3af0c073d76aab204395b,Current snapshot version generated locally without network access.
XBTUSD-XBTZ26-SNAPSHOT-a89b4fbf6d2f,XBTUSD-XBTZ26,BITMEX_INSTRUMENT_SNAPSHOT,2026-07-07T09:00:00Z,9999-12-31T00:00:00Z,LINEAR,XBT,USD,XBT,XBT,,USD,1,OFFICIAL_EXPLICIT,multiplier_major,"{""multiplier_major"": ""1 / underlyingToPositionMultiplier from the frozen instrument row"", ""snapshot_fields"": ""Directly retained from the complete frozen CSV row."", ""valid_interval"": ""listing through the registry snapshot horizon; not a claim about future exchange metadata.""}",https://docs.bitmex.com/api-explorer/get-instruments,f02a691c7f7cfd0cd08ffb7f13a656ebaf2c6ca6,a89b4fbf6d2fd1bd01be22c0062f62a5320d42d01f4f1c3922314918409fd86f,Current snapshot version generated locally without network access.
